TOP.63077385.0000b44d	START
TOP.63077385.0000b44d	user_options->logfile_disable	0
TOP.63077385.0000b44d	user_options->loopback	0
TOP.63077385.0000b44d	user_options->machine_readable	0
TOP.63077385.0000b44d	user_options->markov_classic	0
TOP.63077385.0000b44d	user_options->markov_disable	0
TOP.63077385.0000b44d	user_options->markov_inverse	0
TOP.63077385.0000b44d	user_options->markov_threshold	256
TOP.63077385.0000b44d	user_options->multiply_accel_disable	0
TOP.63077385.0000b44d	user_options->backend_info	0
TOP.63077385.0000b44d	user_options->backend_vector_width	0
TOP.63077385.0000b44d	user_options->optimized_kernel_enable	0
TOP.63077385.0000b44d	user_options->outfile_autohex	1
TOP.63077385.0000b44d	user_options->outfile_check_timer	5
TOP.63077385.0000b44d	user_options->outfile_format	3
TOP.63077385.0000b44d	user_options->wordlist_autohex_disable	0
TOP.63077385.0000b44d	user_options->potfile_disable	0
TOP.63077385.0000b44d	user_options->progress_only	0
TOP.63077385.0000b44d	user_options->quiet	0
TOP.63077385.0000b44d	user_options->remove	0
TOP.63077385.0000b44d	user_options->remove_timer	60
TOP.63077385.0000b44d	user_options->restore	0
TOP.63077385.0000b44d	user_options->restore_disable	0
TOP.63077385.0000b44d	user_options->restore_timer	60
TOP.63077385.0000b44d	user_options->rp_files_cnt	0
TOP.63077385.0000b44d	user_options->rp_gen	0
TOP.63077385.0000b44d	user_options->rp_gen_func_max	4
TOP.63077385.0000b44d	user_options->rp_gen_func_min	1
TOP.63077385.0000b44d	user_options->rp_gen_seed	0
TOP.63077385.0000b44d	user_options->runtime	0
TOP.63077385.0000b44d	user_options->scrypt_tmto	0
TOP.63077385.0000b44d	user_options->segment_size	33554432
TOP.63077385.0000b44d	user_options->self_test_disable	0
TOP.63077385.0000b44d	user_options->slow_candidates	0
TOP.63077385.0000b44d	user_options->show	0
TOP.63077385.0000b44d	user_options->speed_only	0
TOP.63077385.0000b44d	user_options->spin_damp	0
TOP.63077385.0000b44d	user_options->status	0
TOP.63077385.0000b44d	user_options->status_json	0
TOP.63077385.0000b44d	user_options->status_timer	10
TOP.63077385.0000b44d	user_options->stdout_flag	0
TOP.63077385.0000b44d	user_options->usage	0
TOP.63077385.0000b44d	user_options->username	0
TOP.63077385.0000b44d	user_options->veracrypt_pim_start	485
TOP.63077385.0000b44d	user_options->veracrypt_pim_stop	485
TOP.63077385.0000b44d	user_options->version	0
TOP.63077385.0000b44d	user_options->workload_profile	2
TOP.63077385.0000b44d	user_options->brain_client	0
TOP.63077385.0000b44d	user_options->brain_client_features	2
TOP.63077385.0000b44d	user_options->brain_server	0
TOP.63077385.0000b44d	user_options->brain_server_timer	300
TOP.63077385.0000b44d	user_options->brain_port	6863
TOP.63077385.0000b44d	user_options->brain_session	0
TOP.63077385.0000b44d	proc_start	1661432709
TOP.63077385.0000b44d	proc_stop	1661432709
TOP.63077385.0000b44d	STOP
TOP.630773b2.000c8e09	START
TOP.630773b2.000c8e09	folder_config->cwd	C:\Users\Admin\Desktop\hashcat-6.2.5
TOP.630773b2.000c8e09	folder_config->install_dir	.
TOP.630773b2.000c8e09	folder_config->profile_dir	.
TOP.630773b2.000c8e09	folder_config->session_dir	.
TOP.630773b2.000c8e09	folder_config->shared_dir	.
TOP.630773b2.000c8e09	user_options->custom_charset_1	?dl?u
TOP.630773b2.000c8e09	user_options->encoding_from	utf-8
TOP.630773b2.000c8e09	user_options->encoding_to	utf-8
TOP.630773b2.000c8e09	user_options->rule_buf_l	:
TOP.630773b2.000c8e09	user_options->rule_buf_r	:
TOP.630773b2.000c8e09	user_options->session	hashcat
TOP.630773b2.000c8e09	user_options->separator	:
TOP.630773b2.000c8e09	user_options->limit	0
TOP.630773b2.000c8e09	user_options->skip	0
TOP.630773b2.000c8e09	user_options->attack_mode	3
TOP.630773b2.000c8e09	user_options->benchmark	0
TOP.630773b2.000c8e09	user_options->benchmark_all	0
TOP.630773b2.000c8e09	user_options->bitmap_max	18
TOP.630773b2.000c8e09	user_options->bitmap_min	16
TOP.630773b2.000c8e09	user_options->debug_mode	0
TOP.630773b2.000c8e09	user_options->hash_info	0
TOP.630773b2.000c8e09	user_options->force	0
TOP.630773b2.000c8e09	user_options->hwmon_disable	0
TOP.630773b2.000c8e09	user_options->hwmon_temp_abort	90
TOP.630773b2.000c8e09	user_options->hash_mode	22000
TOP.630773b2.000c8e09	user_options->hex_charset	0
TOP.630773b2.000c8e09	user_options->hex_salt	0
TOP.630773b2.000c8e09	user_options->hex_wordlist	0
TOP.630773b2.000c8e09	user_options->hook_threads	8
TOP.630773b2.000c8e09	user_options->identify	0
TOP.630773b2.000c8e09	user_options->increment	0
TOP.630773b2.000c8e09	user_options->increment_max	256
TOP.630773b2.000c8e09	user_options->increment_min	1
TOP.630773b2.000c8e09	user_options->keep_guessing	0
TOP.630773b2.000c8e09	user_options->kernel_accel	0
TOP.630773b2.000c8e09	user_options->kernel_loops	0
TOP.630773b2.000c8e09	user_options->kernel_threads	0
TOP.630773b2.000c8e09	user_options->keyspace	0
TOP.630773b2.000c8e09	user_options->left	0
TOP.630773b2.000c8e09	user_options->logfile_disable	0
TOP.630773b2.000c8e09	user_options->loopback	0
TOP.630773b2.000c8e09	user_options->machine_readable	0
TOP.630773b2.000c8e09	user_options->markov_classic	0
TOP.630773b2.000c8e09	user_options->markov_disable	0
TOP.630773b2.000c8e09	user_options->markov_inverse	0
TOP.630773b2.000c8e09	user_options->markov_threshold	256
TOP.630773b2.000c8e09	user_options->multiply_accel_disable	0
TOP.630773b2.000c8e09	user_options->backend_info	0
TOP.630773b2.000c8e09	user_options->backend_vector_width	0
TOP.630773b2.000c8e09	user_options->optimized_kernel_enable	0
TOP.630773b2.000c8e09	user_options->outfile_autohex	1
TOP.630773b2.000c8e09	user_options->outfile_check_timer	5
TOP.630773b2.000c8e09	user_options->outfile_format	3
TOP.630773b2.000c8e09	user_options->wordlist_autohex_disable	0
TOP.630773b2.000c8e09	user_options->potfile_disable	0
TOP.630773b2.000c8e09	user_options->progress_only	0
TOP.630773b2.000c8e09	user_options->quiet	0
TOP.630773b2.000c8e09	user_options->remove	0
TOP.630773b2.000c8e09	user_options->remove_timer	60
TOP.630773b2.000c8e09	user_options->restore	0
TOP.630773b2.000c8e09	user_options->restore_disable	0
TOP.630773b2.000c8e09	user_options->restore_timer	60
TOP.630773b2.000c8e09	user_options->rp_files_cnt	0
TOP.630773b2.000c8e09	user_options->rp_gen	0
TOP.630773b2.000c8e09	user_options->rp_gen_func_max	4
TOP.630773b2.000c8e09	user_options->rp_gen_func_min	1
TOP.630773b2.000c8e09	user_options->rp_gen_seed	0
TOP.630773b2.000c8e09	user_options->runtime	0
TOP.630773b2.000c8e09	user_options->scrypt_tmto	0
TOP.630773b2.000c8e09	user_options->segment_size	33554432
TOP.630773b2.000c8e09	user_options->self_test_disable	0
TOP.630773b2.000c8e09	user_options->slow_candidates	0
TOP.630773b2.000c8e09	user_options->show	0
TOP.630773b2.000c8e09	user_options->speed_only	0
TOP.630773b2.000c8e09	user_options->spin_damp	0
TOP.630773b2.000c8e09	user_options->status	0
TOP.630773b2.000c8e09	user_options->status_json	0
TOP.630773b2.000c8e09	user_options->status_timer	10
TOP.630773b2.000c8e09	user_options->stdout_flag	0
TOP.630773b2.000c8e09	user_options->usage	0
TOP.630773b2.000c8e09	user_options->username	0
TOP.630773b2.000c8e09	user_options->veracrypt_pim_start	485
TOP.630773b2.000c8e09	user_options->veracrypt_pim_stop	485
TOP.630773b2.000c8e09	user_options->version	0
TOP.630773b2.000c8e09	user_options->workload_profile	2
TOP.630773b2.000c8e09	user_options->brain_client	0
TOP.630773b2.000c8e09	user_options->brain_client_features	2
TOP.630773b2.000c8e09	user_options->brain_server	0
TOP.630773b2.000c8e09	user_options->brain_server_timer	300
TOP.630773b2.000c8e09	user_options->brain_port	6863
TOP.630773b2.000c8e09	user_options->brain_session	0
TOP.630773b2.000c8e09	hashes->hashfile	23661_1661427941.hc22000
TOP.630773b2.000c8e09	hashes->hashlist_mode	5
TOP.630773b2.000c8e09	hashes->hashlist_format	0
TOP.630773b2.000c8e09	hashes->hashes_cnt	0
TOP.630773b2.000c8e09	hashes->digests_cnt	5
TOP.630773b2.000c8e09	hashes->digests_done	0
TOP.630773b2.000c8e09	hashes->salts_cnt	1
TOP.630773b2.000c8e09	hashes->salts_done	0
TOP.630773b2.000c8e09	SUB.630773db.0006d391	START
TOP.630773b2.000c8e09	SUB.630773db.0006d391	mask_ctx->mask	?1?1?1?1?1?1?1?1
TOP.630773b2.000c8e09	SUB.630773db.0006d391	runtime_start	1661432796
TOP.630773b2.000c8e09	SUB.630773db.0006d391	runtime_stop	1661432926
TOP.630773b2.000c8e09	SUB.630773db.0006d391	status-after-work	8
TOP.630773b2.000c8e09	SUB.630773db.0006d391	STOP
TOP.630773b2.000c8e09	proc_start	1661432754
TOP.630773b2.000c8e09	proc_stop	1661432927
TOP.630773b2.000c8e09	STOP
TOP.63077551.0004dacf	START
TOP.63077551.0004dacf	folder_config->cwd	C:\Users\Admin\Desktop\hashcat-6.2.5
TOP.63077551.0004dacf	folder_config->install_dir	.
TOP.63077551.0004dacf	folder_config->profile_dir	.
TOP.63077551.0004dacf	folder_config->session_dir	.
TOP.63077551.0004dacf	folder_config->shared_dir	.
TOP.63077551.0004dacf	user_options->custom_charset_1	?dl?u
TOP.63077551.0004dacf	user_options->encoding_from	utf-8
TOP.63077551.0004dacf	user_options->encoding_to	utf-8
TOP.63077551.0004dacf	user_options->rule_buf_l	:
TOP.63077551.0004dacf	user_options->rule_buf_r	:
TOP.63077551.0004dacf	user_options->session	hashcat
TOP.63077551.0004dacf	user_options->separator	:
TOP.63077551.0004dacf	user_options->limit	0
TOP.63077551.0004dacf	user_options->skip	0
TOP.63077551.0004dacf	user_options->attack_mode	3
TOP.63077551.0004dacf	user_options->benchmark	0
TOP.63077551.0004dacf	user_options->benchmark_all	0
TOP.63077551.0004dacf	user_options->bitmap_max	18
TOP.63077551.0004dacf	user_options->bitmap_min	16
TOP.63077551.0004dacf	user_options->debug_mode	0
TOP.63077551.0004dacf	user_options->hash_info	0
TOP.63077551.0004dacf	user_options->force	0
TOP.63077551.0004dacf	user_options->hwmon_disable	0
TOP.63077551.0004dacf	user_options->hwmon_temp_abort	90
TOP.63077551.0004dacf	user_options->hash_mode	22000
TOP.63077551.0004dacf	user_options->hex_charset	0
TOP.63077551.0004dacf	user_options->hex_salt	0
TOP.63077551.0004dacf	user_options->hex_wordlist	0
TOP.63077551.0004dacf	user_options->hook_threads	8
TOP.63077551.0004dacf	user_options->identify	0
TOP.63077551.0004dacf	user_options->increment	0
TOP.63077551.0004dacf	user_options->increment_max	256
TOP.63077551.0004dacf	user_options->increment_min	1
TOP.63077551.0004dacf	user_options->keep_guessing	0
TOP.63077551.0004dacf	user_options->kernel_accel	0
TOP.63077551.0004dacf	user_options->kernel_loops	0
TOP.63077551.0004dacf	user_options->kernel_threads	0
TOP.63077551.0004dacf	user_options->keyspace	0
TOP.63077551.0004dacf	user_options->left	0
TOP.63077551.0004dacf	user_options->logfile_disable	0
TOP.63077551.0004dacf	user_options->loopback	0
TOP.63077551.0004dacf	user_options->machine_readable	0
TOP.63077551.0004dacf	user_options->markov_classic	0
TOP.63077551.0004dacf	user_options->markov_disable	0
TOP.63077551.0004dacf	user_options->markov_inverse	0
TOP.63077551.0004dacf	user_options->markov_threshold	256
TOP.63077551.0004dacf	user_options->multiply_accel_disable	0
TOP.63077551.0004dacf	user_options->backend_info	0
TOP.63077551.0004dacf	user_options->backend_vector_width	0
TOP.63077551.0004dacf	user_options->optimized_kernel_enable	0
TOP.63077551.0004dacf	user_options->outfile_autohex	1
TOP.63077551.0004dacf	user_options->outfile_check_timer	5
TOP.63077551.0004dacf	user_options->outfile_format	3
TOP.63077551.0004dacf	user_options->wordlist_autohex_disable	0
TOP.63077551.0004dacf	user_options->potfile_disable	0
TOP.63077551.0004dacf	user_options->progress_only	0
TOP.63077551.0004dacf	user_options->quiet	0
TOP.63077551.0004dacf	user_options->remove	0
TOP.63077551.0004dacf	user_options->remove_timer	60
TOP.63077551.0004dacf	user_options->restore	0
TOP.63077551.0004dacf	user_options->restore_disable	0
TOP.63077551.0004dacf	user_options->restore_timer	60
TOP.63077551.0004dacf	user_options->rp_files_cnt	0
TOP.63077551.0004dacf	user_options->rp_gen	0
TOP.63077551.0004dacf	user_options->rp_gen_func_max	4
TOP.63077551.0004dacf	user_options->rp_gen_func_min	1
TOP.63077551.0004dacf	user_options->rp_gen_seed	0
TOP.63077551.0004dacf	user_options->runtime	0
TOP.63077551.0004dacf	user_options->scrypt_tmto	0
TOP.63077551.0004dacf	user_options->segment_size	33554432
TOP.63077551.0004dacf	user_options->self_test_disable	0
TOP.63077551.0004dacf	user_options->slow_candidates	0
TOP.63077551.0004dacf	user_options->show	0
TOP.63077551.0004dacf	user_options->speed_only	0
TOP.63077551.0004dacf	user_options->spin_damp	0
TOP.63077551.0004dacf	user_options->status	0
TOP.63077551.0004dacf	user_options->status_json	0
TOP.63077551.0004dacf	user_options->status_timer	10
TOP.63077551.0004dacf	user_options->stdout_flag	0
TOP.63077551.0004dacf	user_options->usage	0
TOP.63077551.0004dacf	user_options->username	0
TOP.63077551.0004dacf	user_options->veracrypt_pim_start	485
TOP.63077551.0004dacf	user_options->veracrypt_pim_stop	485
TOP.63077551.0004dacf	user_options->version	0
TOP.63077551.0004dacf	user_options->workload_profile	2
TOP.63077551.0004dacf	user_options->brain_client	0
TOP.63077551.0004dacf	user_options->brain_client_features	2
TOP.63077551.0004dacf	user_options->brain_server	0
TOP.63077551.0004dacf	user_options->brain_server_timer	300
TOP.63077551.0004dacf	user_options->brain_port	6863
TOP.63077551.0004dacf	user_options->brain_session	0
TOP.63077551.0004dacf	hashes->hashfile	23661_1661427941.hc22000
TOP.63077551.0004dacf	hashes->hashlist_mode	5
TOP.63077551.0004dacf	hashes->hashlist_format	0
TOP.63077551.0004dacf	hashes->hashes_cnt	0
TOP.63077551.0004dacf	hashes->digests_cnt	5
TOP.63077551.0004dacf	hashes->digests_done	0
TOP.63077551.0004dacf	hashes->salts_cnt	1
TOP.63077551.0004dacf	hashes->salts_done	0
TOP.63077551.0004dacf	SUB.63077552.00062933	START
TOP.63077551.0004dacf	proc_start	1661433169
TOP.63077551.0004dacf	proc_stop	1661433172
TOP.63077551.0004dacf	STOP
TOP.630775b7.00065a1f	START
TOP.630775b7.00065a1f	folder_config->cwd	C:\Users\Admin\Desktop\hashcat-6.2.5
TOP.630775b7.00065a1f	folder_config->install_dir	.
TOP.630775b7.00065a1f	folder_config->profile_dir	.
TOP.630775b7.00065a1f	folder_config->session_dir	.
TOP.630775b7.00065a1f	folder_config->shared_dir	.
TOP.630775b7.00065a1f	user_options->custom_charset_1	?dl?u
TOP.630775b7.00065a1f	user_options->encoding_from	utf-8
TOP.630775b7.00065a1f	user_options->encoding_to	utf-8
TOP.630775b7.00065a1f	user_options->rule_buf_l	:
TOP.630775b7.00065a1f	user_options->rule_buf_r	:
TOP.630775b7.00065a1f	user_options->session	hashcat
TOP.630775b7.00065a1f	user_options->separator	:
TOP.630775b7.00065a1f	user_options->limit	0
TOP.630775b7.00065a1f	user_options->skip	0
TOP.630775b7.00065a1f	user_options->attack_mode	3
TOP.630775b7.00065a1f	user_options->benchmark	0
TOP.630775b7.00065a1f	user_options->benchmark_all	0
TOP.630775b7.00065a1f	user_options->bitmap_max	18
TOP.630775b7.00065a1f	user_options->bitmap_min	16
TOP.630775b7.00065a1f	user_options->debug_mode	0
TOP.630775b7.00065a1f	user_options->hash_info	0
TOP.630775b7.00065a1f	user_options->force	0
TOP.630775b7.00065a1f	user_options->hwmon_disable	0
TOP.630775b7.00065a1f	user_options->hwmon_temp_abort	90
TOP.630775b7.00065a1f	user_options->hash_mode	22000
TOP.630775b7.00065a1f	user_options->hex_charset	0
TOP.630775b7.00065a1f	user_options->hex_salt	0
TOP.630775b7.00065a1f	user_options->hex_wordlist	0
TOP.630775b7.00065a1f	user_options->hook_threads	8
TOP.630775b7.00065a1f	user_options->identify	0
TOP.630775b7.00065a1f	user_options->increment	0
TOP.630775b7.00065a1f	user_options->increment_max	256
TOP.630775b7.00065a1f	user_options->increment_min	1
TOP.630775b7.00065a1f	user_options->keep_guessing	0
TOP.630775b7.00065a1f	user_options->kernel_accel	0
TOP.630775b7.00065a1f	user_options->kernel_loops	0
TOP.630775b7.00065a1f	user_options->kernel_threads	0
TOP.630775b7.00065a1f	user_options->keyspace	0
TOP.630775b7.00065a1f	user_options->left	0
TOP.630775b7.00065a1f	user_options->logfile_disable	0
TOP.630775b7.00065a1f	user_options->loopback	0
TOP.630775b7.00065a1f	user_options->machine_readable	0
TOP.630775b7.00065a1f	user_options->markov_classic	0
TOP.630775b7.00065a1f	user_options->markov_disable	0
TOP.630775b7.00065a1f	user_options->markov_inverse	0
TOP.630775b7.00065a1f	user_options->markov_threshold	256
TOP.630775b7.00065a1f	user_options->multiply_accel_disable	0
TOP.630775b7.00065a1f	user_options->backend_info	0
TOP.630775b7.00065a1f	user_options->backend_vector_width	0
TOP.630775b7.00065a1f	user_options->optimized_kernel_enable	0
TOP.630775b7.00065a1f	user_options->outfile_autohex	1
TOP.630775b7.00065a1f	user_options->outfile_check_timer	5
TOP.630775b7.00065a1f	user_options->outfile_format	3
TOP.630775b7.00065a1f	user_options->wordlist_autohex_disable	0
TOP.630775b7.00065a1f	user_options->potfile_disable	0
TOP.630775b7.00065a1f	user_options->progress_only	0
TOP.630775b7.00065a1f	user_options->quiet	0
TOP.630775b7.00065a1f	user_options->remove	0
TOP.630775b7.00065a1f	user_options->remove_timer	60
TOP.630775b7.00065a1f	user_options->restore	0
TOP.630775b7.00065a1f	user_options->restore_disable	0
TOP.630775b7.00065a1f	user_options->restore_timer	60
TOP.630775b7.00065a1f	user_options->rp_files_cnt	0
TOP.630775b7.00065a1f	user_options->rp_gen	0
TOP.630775b7.00065a1f	user_options->rp_gen_func_max	4
TOP.630775b7.00065a1f	user_options->rp_gen_func_min	1
TOP.630775b7.00065a1f	user_options->rp_gen_seed	0
TOP.630775b7.00065a1f	user_options->runtime	0
TOP.630775b7.00065a1f	user_options->scrypt_tmto	0
TOP.630775b7.00065a1f	user_options->segment_size	33554432
TOP.630775b7.00065a1f	user_options->self_test_disable	0
TOP.630775b7.00065a1f	user_options->slow_candidates	0
TOP.630775b7.00065a1f	user_options->show	0
TOP.630775b7.00065a1f	user_options->speed_only	0
TOP.630775b7.00065a1f	user_options->spin_damp	0
TOP.630775b7.00065a1f	user_options->status	0
TOP.630775b7.00065a1f	user_options->status_json	0
TOP.630775b7.00065a1f	user_options->status_timer	10
TOP.630775b7.00065a1f	user_options->stdout_flag	0
TOP.630775b7.00065a1f	user_options->usage	0
TOP.630775b7.00065a1f	user_options->username	0
TOP.630775b7.00065a1f	user_options->veracrypt_pim_start	485
TOP.630775b7.00065a1f	user_options->veracrypt_pim_stop	485
TOP.630775b7.00065a1f	user_options->version	0
TOP.630775b7.00065a1f	user_options->workload_profile	2
TOP.630775b7.00065a1f	user_options->brain_client	0
TOP.630775b7.00065a1f	user_options->brain_client_features	2
TOP.630775b7.00065a1f	user_options->brain_server	0
TOP.630775b7.00065a1f	user_options->brain_server_timer	300
TOP.630775b7.00065a1f	user_options->brain_port	6863
TOP.630775b7.00065a1f	user_options->brain_session	0
TOP.630775b7.00065a1f	hashes->hashfile	23661_1661427941.hc22000
TOP.630775b7.00065a1f	hashes->hashlist_mode	5
TOP.630775b7.00065a1f	hashes->hashlist_format	0
TOP.630775b7.00065a1f	hashes->hashes_cnt	0
TOP.630775b7.00065a1f	hashes->digests_cnt	5
TOP.630775b7.00065a1f	hashes->digests_done	0
TOP.630775b7.00065a1f	hashes->salts_cnt	1
TOP.630775b7.00065a1f	hashes->salts_done	0
TOP.630775b7.00065a1f	SUB.630775b8.0005ed0f	START
TOP.630775b7.00065a1f	SUB.630775b8.0005ed0f	mask_ctx->mask	?1?1?1?1?1?1?1?1
TOP.630775d6.000a5db0	START
TOP.630775d6.000a5db0	folder_config->cwd	C:\Users\Admin\Desktop\hashcat-6.2.5
TOP.630775d6.000a5db0	folder_config->install_dir	.
TOP.630775d6.000a5db0	folder_config->profile_dir	.
TOP.630775d6.000a5db0	folder_config->session_dir	.
TOP.630775d6.000a5db0	folder_config->shared_dir	.
TOP.630775d6.000a5db0	user_options->custom_charset_1	?dl?u
TOP.630775d6.000a5db0	user_options->encoding_from	utf-8
TOP.630775d6.000a5db0	user_options->encoding_to	utf-8
TOP.630775d6.000a5db0	user_options->rule_buf_l	:
TOP.630775d6.000a5db0	user_options->rule_buf_r	:
TOP.630775d6.000a5db0	user_options->session	hashcat
TOP.630775d6.000a5db0	user_options->separator	:
TOP.630775d6.000a5db0	user_options->limit	0
TOP.630775d6.000a5db0	user_options->skip	0
TOP.630775d6.000a5db0	user_options->attack_mode	3
TOP.630775d6.000a5db0	user_options->benchmark	0
TOP.630775d6.000a5db0	user_options->benchmark_all	0
TOP.630775d6.000a5db0	user_options->bitmap_max	18
TOP.630775d6.000a5db0	user_options->bitmap_min	16
TOP.630775d6.000a5db0	user_options->debug_mode	0
TOP.630775d6.000a5db0	user_options->hash_info	0
TOP.630775d6.000a5db0	user_options->force	0
TOP.630775d6.000a5db0	user_options->hwmon_disable	0
TOP.630775d6.000a5db0	user_options->hwmon_temp_abort	90
TOP.630775d6.000a5db0	user_options->hash_mode	22000
TOP.630775d6.000a5db0	user_options->hex_charset	0
TOP.630775d6.000a5db0	user_options->hex_salt	0
TOP.630775d6.000a5db0	user_options->hex_wordlist	0
TOP.630775d6.000a5db0	user_options->hook_threads	8
TOP.630775d6.000a5db0	user_options->identify	0
TOP.630775d6.000a5db0	user_options->increment	0
TOP.630775d6.000a5db0	user_options->increment_max	256
TOP.630775d6.000a5db0	user_options->increment_min	1
TOP.630775d6.000a5db0	user_options->keep_guessing	0
TOP.630775d6.000a5db0	user_options->kernel_accel	0
TOP.630775d6.000a5db0	user_options->kernel_loops	0
TOP.630775d6.000a5db0	user_options->kernel_threads	0
TOP.630775d6.000a5db0	user_options->keyspace	0
TOP.630775d6.000a5db0	user_options->left	0
TOP.630775d6.000a5db0	user_options->logfile_disable	0
TOP.630775d6.000a5db0	user_options->loopback	0
TOP.630775d6.000a5db0	user_options->machine_readable	0
TOP.630775d6.000a5db0	user_options->markov_classic	0
TOP.630775d6.000a5db0	user_options->markov_disable	0
TOP.630775d6.000a5db0	user_options->markov_inverse	0
TOP.630775d6.000a5db0	user_options->markov_threshold	256
TOP.630775d6.000a5db0	user_options->multiply_accel_disable	0
TOP.630775d6.000a5db0	user_options->backend_info	0
TOP.630775d6.000a5db0	user_options->backend_vector_width	0
TOP.630775d6.000a5db0	user_options->optimized_kernel_enable	0
TOP.630775d6.000a5db0	user_options->outfile_autohex	1
TOP.630775d6.000a5db0	user_options->outfile_check_timer	5
TOP.630775d6.000a5db0	user_options->outfile_format	3
TOP.630775d6.000a5db0	user_options->wordlist_autohex_disable	0
TOP.630775d6.000a5db0	user_options->potfile_disable	0
TOP.630775d6.000a5db0	user_options->progress_only	0
TOP.630775d6.000a5db0	user_options->quiet	0
TOP.630775d6.000a5db0	user_options->remove	0
TOP.630775d6.000a5db0	user_options->remove_timer	60
TOP.630775d6.000a5db0	user_options->restore	0
TOP.630775d6.000a5db0	user_options->restore_disable	0
TOP.630775d6.000a5db0	user_options->restore_timer	60
TOP.630775d6.000a5db0	user_options->rp_files_cnt	0
TOP.630775d6.000a5db0	user_options->rp_gen	0
TOP.630775d6.000a5db0	user_options->rp_gen_func_max	4
TOP.630775d6.000a5db0	user_options->rp_gen_func_min	1
TOP.630775d6.000a5db0	user_options->rp_gen_seed	0
TOP.630775d6.000a5db0	user_options->runtime	0
TOP.630775d6.000a5db0	user_options->scrypt_tmto	0
TOP.630775d6.000a5db0	user_options->segment_size	33554432
TOP.630775d6.000a5db0	user_options->self_test_disable	0
TOP.630775d6.000a5db0	user_options->slow_candidates	0
TOP.630775d6.000a5db0	user_options->show	0
TOP.630775d6.000a5db0	user_options->speed_only	0
TOP.630775d6.000a5db0	user_options->spin_damp	0
TOP.630775d6.000a5db0	user_options->status	0
TOP.630775d6.000a5db0	user_options->status_json	0
TOP.630775d6.000a5db0	user_options->status_timer	10
TOP.630775d6.000a5db0	user_options->stdout_flag	0
TOP.630775d6.000a5db0	user_options->usage	0
TOP.630775d6.000a5db0	user_options->username	0
TOP.630775d6.000a5db0	user_options->veracrypt_pim_start	485
TOP.630775d6.000a5db0	user_options->veracrypt_pim_stop	485
TOP.630775d6.000a5db0	user_options->version	0
TOP.630775d6.000a5db0	user_options->workload_profile	2
TOP.630775d6.000a5db0	user_options->brain_client	0
TOP.630775d6.000a5db0	user_options->brain_client_features	2
TOP.630775d6.000a5db0	user_options->brain_server	0
TOP.630775d6.000a5db0	user_options->brain_server_timer	300
TOP.630775d6.000a5db0	user_options->brain_port	6863
TOP.630775d6.000a5db0	user_options->brain_session	0
TOP.630775d6.000a5db0	hashes->hashfile	23661_1661427941.hc22000
TOP.630775d6.000a5db0	hashes->hashlist_mode	5
TOP.630775d6.000a5db0	hashes->hashlist_format	0
TOP.630775d6.000a5db0	hashes->hashes_cnt	0
TOP.630775d6.000a5db0	hashes->digests_cnt	5
TOP.630775d6.000a5db0	hashes->digests_done	0
TOP.630775d6.000a5db0	hashes->salts_cnt	1
TOP.630775d6.000a5db0	hashes->salts_done	0
TOP.630775d6.000a5db0	SUB.630775d7.000a0427	START
